time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1950-12-14T14:15:54.820Z,16.739,-98.482,35,7.1,mw,,,,,iscgem,iscgem896193,2022-04-26T18:33:23.878Z,"0 km SW of Igualapa, Mexico",earthquake,,5,0.3,,reviewed,iscgem,iscgem
1950-12-14T01:52:54.230Z,-19.705,-175.874,215.9,7.8,mw,,,,,iscgem,iscgem896185,2022-04-26T18:33:22.156Z,"159 km W of Pangai, Tonga",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1950-12-02T19:51:51.640Z,-18.373,167.654,30,7.9,mw,,,,,iscgem,iscgem896121,2022-04-26T18:33:05.397Z,"99 km SW of Port-Vila, Vanuatu",earthquake,,4.6,0.4,,reviewed,iscgem,iscgem
1950-11-02T15:28:15.510Z,-6.823,129.183,199.7,7.7,mw,,,,,iscgem,iscgem896018,2022-04-26T18:32:04.401Z,"Banda Sea",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1950-10-23T16:13:28.750Z,14.31,-91.917,65.3,7.17,mw,,,,,iscgem,iscgem895966,2022-04-26T18:31:36.545Z,"1 km NNW of Champerico, Guatemala",earthquake,,6,0.32,,reviewed,iscgem,iscgem
1950-10-08T03:23:13.540Z,-4.199,128.233,20,7.3,mw,,,,,iscgem,iscgem895901,2022-04-26T18:30:54.282Z,"55 km S of Ambon, Indonesia",earthquake,,16,0.27,,reviewed,iscgem,iscgem
1950-10-05T16:09:42.080Z,10.481,-85.046,97.9,7.5,mw,,,,,iscgem,iscgem895887,2022-04-26T18:30:42.153Z,"Costa Rica",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1950-09-19T20:29:53.560Z,-2.077,138.151,30,7.2,mw,,,,,iscgem,iscgem895844,2022-04-26T18:29:44.936Z,"250 km ESE of Biak, Indonesia",earthquake,,2.8,0.4,,reviewed,iscgem,iscgem
1950-05-26T01:17:14.040Z,-20.253,169.723,50,7.07,mw,,,,,iscgem,iscgem895457,2022-04-26T18:25:37.256Z,"91 km SSE of Isangel, Vanuatu",earthquake,,6,0.31,,reviewed,iscgem,iscgem
1950-02-28T10:21:00.700Z,45.882,143.491,329,7.7,mw,,,,,iscgem,iscgem895264,2022-04-26T18:24:10.550Z,"100 km SSE of Korsakov, Russia",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1949-10-19T21:00:22.660Z,-5.773,154.194,60.3,7.21,mw,,,,,iscgem,iscgem896940,2022-04-26T18:38:03.878Z,"155 km WNW of Panguna, Papua New Guinea",earthquake,,6,0.2,,reviewed,iscgem,iscgem
1949-08-22T04:01:18.000Z,53.673,-133.015,10,8,mw,,,,,official,official19490822040118000_10,2022-04-26T18:37:29.039Z,"171 km S of Hydaburg, Alaska",earthquake,,,,,reviewed,iscgem,official
1949-07-02T19:57:14.300Z,16.529,147.463,15,7.1,mw,,,,,iscgem,iscgem896626,2022-04-26T18:36:48.443Z,"233 km NE of Saipan, Northern Mariana Islands",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1949-03-27T06:34:09.400Z,2.428,127.657,60,7.05,mw,,,,,iscgem,iscgem896433,2022-04-26T18:35:17.460Z,"86 km NNW of Tobelo, Indonesia",earthquake,,8,0.2,,reviewed,iscgem,iscgem
1948-09-08T15:09:14.220Z,-21.222,-173.891,15,7.5,mw,,,,,iscgem,iscgem897539,2022-04-26T18:44:46.963Z,"110 km E of ‘Ohonua, Tonga",earthquake,,4.5,0.4,,reviewed,iscgem,iscgem
1948-05-14T22:31:49.220Z,54.593,-161.161,25,7.1,mw,,,,,iscgem,iscgem897327,2022-04-26T18:42:06.597Z,"",earthquake,,4.5,0.3,,reviewed,iscgem,iscgem
1948-05-12T00:56:59.170Z,37.921,142.766,20,7,mw,,,,,iscgem,iscgem897321,2022-04-26T18:41:58.449Z,"139 km ESE of Ishinomaki, Japan",earthquake,,3.6,0.31,,reviewed,iscgem,iscgem
1948-04-21T20:22:07.940Z,19.26,-69.716,15,7.13,mw,,,,,iscgem,iscgem897286,2022-04-26T18:41:20.455Z,"11 km WNW of Sánchez, Dominican Republic",earthquake,,3.7,0.32,,reviewed,iscgem,iscgem
1948-04-17T16:11:32.070Z,33.157,135.74,15,7.44,mw,,,,,iscgem,iscgem897281,2022-04-26T18:41:13.778Z,"67 km SSW of Shing?, Japan",earthquake,,4.5,0.64,,reviewed,iscgem,iscgem
1948-03-01T01:12:27.330Z,-3.196,127.181,15,7.14,mw,,,,,iscgem,iscgem897217,2022-04-26T18:39:51.783Z,"124 km WNW of Ambon, Indonesia",earthquake,,5.3,0.32,,reviewed,iscgem,iscgem
1948-01-27T11:58:30.640Z,-20.222,-178.557,595,7.1,mw,,,,,iscgem,iscgem897168,2022-04-26T18:39:15.760Z,"Fiji region",earthquake,,7.5,0.2,,reviewed,iscgem,iscgem
1947-11-04T00:09:14.050Z,43.986,140.738,15,7.1,mw,,,,,iscgem,iscgem898109,2022-04-26T18:52:18.460Z,"72 km W of Rumoi, Japan",earthquake,,3.6,0.26,,reviewed,iscgem,iscgem
1947-11-01T14:58:57.090Z,-10.96,-74.676,20,7.6,mw,,,,,iscgem,iscgem898103,2022-04-26T18:52:16.954Z,"23 km E of Santa Rosa, Peru",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1947-06-19T07:34:41.090Z,21.57,145.469,35,7.2,mw,,,,,iscgem,iscgem897910,2022-04-26T18:49:54.444Z,"Mariana Islands region",earthquake,,17.9,0.2,,reviewed,iscgem,iscgem
1947-06-13T20:24:59.970Z,21.774,145.474,35,7,mw,,,,,iscgem,iscgem897893,2022-04-26T18:49:30.308Z,"Mariana Islands region",earthquake,,10.1,0.2,,reviewed,iscgem,iscgem
1947-06-12T09:02:28.010Z,1.153,126.079,15,7.08,mw,,,,,iscgem,iscgem897890,2022-04-26T18:49:24.723Z,"128 km ESE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1947-05-27T05:58:57.740Z,-1.868,135.017,15,7.6,mw,,,,,iscgem,iscgem897871,2022-04-26T18:48:52.487Z,"138 km SW of Insrom, Indonesia",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1947-05-06T20:30:40.320Z,-6.487,148.758,35,7.43,mw,,,,,iscgem,iscgem897844,2022-04-26T18:48:14.299Z,"92 km WSW of Kandrian, Papua New Guinea",earthquake,,6.7,0.47,,reviewed,iscgem,iscgem
1947-04-14T07:15:40.190Z,43.916,148.482,30,7.06,mw,,,,,iscgem,iscgem897819,2022-04-26T18:47:55.335Z,"142 km E of Shikotan, Russia",earthquake,,3.9,0.24,,reviewed,iscgem,iscgem
1947-04-02T05:39:16.110Z,-1.102,137.839,15,7.3,mw,,,,,iscgem,iscgem897799,2022-04-26T18:47:30.123Z,"195 km E of Biak, Indonesia",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1946-12-21T10:18:47.760Z,43.658,148.376,20,7.2,mw,,,,,iscgem,iscgem17264437,2022-04-26T16:04:35.079Z,"134 km E of Shikotan, Russia",earthquake,,4,0.34,,reviewed,iscgem,iscgem
1946-12-20T19:19:10.650Z,33.123,135.905,15,8.3,mw,,,,,iscgem,iscgem898698,2022-04-26T18:58:40.211Z,"68 km S of Shing?, Japan",earthquake,,3.8,0.3,,reviewed,iscgem,iscgem
1946-09-29T03:02:06.500Z,-5.204,153.34,50,7.68,mw,,,,,iscgem,iscgem898610,2022-04-26T18:57:33.719Z,"152 km SE of Kokopo, Papua New Guinea",earthquake,,5.4,0.36,,reviewed,iscgem,iscgem
1946-08-04T17:51:10.320Z,19.124,-69.103,15,7.76,mw,,,,,iscgem,iscgem898498,2022-04-26T18:57:04.691Z,"16 km NNW of Miches, Dominican Republic",earthquake,,3.7,0.5,,reviewed,iscgem,iscgem
1946-06-23T17:13:24.430Z,49.765,-125.019,15,7.5,mw,,,,,iscgem,iscgem898434,2022-04-26T18:56:33.988Z,"8 km NNW of Courtenay, Canada",earthquake,,3.8,0.4,,reviewed,iscgem,iscgem
1946-05-03T22:23:53.610Z,-4.623,153.092,35,7.06,mw,,,,,iscgem,iscgem898375,2022-04-26T18:55:23.645Z,"96 km ESE of Kokopo, Papua New Guinea",earthquake,,18.7,0.57,,reviewed,iscgem,iscgem
1946-04-01T12:29:01.000Z,53.492,-162.832,15,8.6,mw,,,,,official,official19460401122901_30,2022-04-26T18:54:27.259Z,"1946 Aleutian Islands (Unimak Island) Earthquake, Alaska",earthquake,,,,,automatic,iscgem,official
1946-01-05T19:57:26.200Z,-15.691,167.47,35,7.07,mw,,,,,iscgem,iscgem898209,2022-04-26T18:52:57.856Z,"38 km ESE of Luganville, Vanuatu",earthquake,,5.1,0.61,,reviewed,iscgem,iscgem
1945-12-28T17:48:57.690Z,-5.826,150.043,60,7.46,mw,,,,,iscgem,iscgem899246,2022-04-26T19:04:46.061Z,"32 km SSW of Kimbe, Papua New Guinea",earthquake,,12,0.39,,reviewed,iscgem,iscgem
1945-12-08T01:04:10.880Z,-6.063,150.18,55,7.1,mw,,,,,iscgem,iscgem899231,2022-04-26T19:04:26.596Z,"New Britain region, Papua New Guinea",earthquake,,12,0.51,,reviewed,iscgem,iscgem
1945-04-15T02:35:29.850Z,57.404,163.664,35,7.13,mw,,,,,iscgem,iscgem898885,2022-04-26T19:00:34.036Z,"149 km NNE of Ust’-Kamchatsk Staryy, Russia",earthquake,,25,0.34,,reviewed,iscgem,iscgem
1945-02-26T22:14:29.060Z,25.699,143.634,15,7.2,mw,,,,,iscgem,iscgem898817,2022-04-26T18:59:38.523Z,"Volcano Islands, Japan region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1945-02-10T04:57:59.000Z,41.019,142.05,58.7,7.17,mw,,,,,iscgem,iscgem898801,2022-04-26T18:59:27.265Z,"66 km ENE of Misawa, Japan",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1944-12-07T04:35:45.790Z,33.73,136.2,15,8.1,mw,,,,,iscgem,iscgem899647,2022-04-26T19:09:06.671Z,"20 km E of Shing?, Japan",earthquake,,3.9,0.3,,reviewed,iscgem,iscgem
1944-11-24T04:49:06.710Z,-19.127,169.184,165,7.2,mw,,,,,iscgem,iscgem899627,2022-04-26T19:09:04.315Z,"47 km NNW of Isangel, Vanuatu",earthquake,,5.4,0.4,,reviewed,iscgem,iscgem
1944-11-16T12:11:02.130Z,-11.823,166.225,35,7.14,mw,,,,,iscgem,iscgem899619,2022-04-26T19:08:59.169Z,"130 km SSE of Lata, Solomon Islands",earthquake,,12.9,0.2,,reviewed,iscgem,iscgem
1944-10-05T17:28:34.740Z,-22.174,171.768,120,7,mw,,,,,iscgem,iscgem899567,2022-04-26T19:08:06.892Z,"southeast of the Loyalty Islands",earthquake,,5.2,0.4,,reviewed,iscgem,iscgem
1944-09-23T12:13:24.400Z,53.427,159.75,35,7.08,mw,,,,,iscgem,iscgem899551,2022-04-26T19:07:38.937Z,"85 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1944-06-28T07:58:55.880Z,14.295,-92.911,25,7.04,mw,,,,,iscgem,iscgem899448,2022-04-26T19:06:37.228Z,"70 km SW of Puerto Madero, Mexico",earthquake,,19.4,0.29,,reviewed,iscgem,iscgem
1944-05-25T12:58:10.900Z,-2.475,152.548,15,7.26,mw,,,,,iscgem,iscgem899390,2022-04-26T19:06:23.463Z,"195 km E of Kavieng, Papua New Guinea",earthquake,,25,0.41,,reviewed,iscgem,iscgem
1944-05-25T01:06:39.360Z,-21.578,-179.44,632.7,7.3,mw,,,,,iscgem,iscgem899389,2022-04-26T19:06:22.090Z,"Fiji region",earthquake,,6.8,0.2,,reviewed,iscgem,iscgem
1944-04-27T14:38:12.380Z,-0.901,134.028,15,7.6,mw,,,,,iscgem,iscgem899365,2022-04-26T19:06:15.296Z,"5 km SW of Manokwari, Indonesia",earthquake,,4.6,0.4,,reviewed,iscgem,iscgem
1943-12-23T19:00:14.950Z,-5.57,153.666,35,7.15,mw,,,,,iscgem,iscgem900139,2022-05-09T22:49:15.298Z,"205 km SE of Kokopo, Papua New Guinea",earthquake,,13.7,0.24,,reviewed,iscgem,iscgem
1943-11-06T08:31:40.420Z,-5.546,134.085,15,7.65,mw,,,,,iscgem,iscgem900076,2022-04-26T19:14:29.518Z,"147 km E of Tual, Indonesia",earthquake,,5.9,0.38,,reviewed,iscgem,iscgem
1943-09-10T08:36:59.790Z,35.473,134.01,15,7,mw,,,,,iscgem,iscgem899991,2022-04-26T19:13:15.494Z,"18 km ENE of Kurayoshi, Japan",earthquake,,3.6,0.3,,reviewed,iscgem,iscgem
1943-07-29T03:02:17.210Z,18.907,-67.118,15,7.7,mw,,,,,iscgem,iscgem899944,2022-04-26T19:12:42.113Z,"45 km N of San Antonio, Puerto Rico",earthquake,,3.9,0.3,,reviewed,iscgem,iscgem
1943-06-13T05:11:42.710Z,41.003,143.396,35,7.31,mw,,,,,iscgem,iscgem899875,2022-04-26T19:11:43.482Z,"169 km ENE of Hachinohe, Japan",earthquake,,4,0.21,,reviewed,iscgem,iscgem
1943-05-25T23:07:39.280Z,7.371,127.277,15,7.76,mw,,,,,iscgem,iscgem899851,2022-04-26T19:11:19.784Z,"77 km E of Baculin, Philippines",earthquake,,11.8,0.2,,reviewed,iscgem,iscgem
1943-05-03T01:59:13.920Z,13.02,124.304,15,7.36,mw,,,,,iscgem,iscgem899838,2022-05-09T22:49:13.739Z,"18 km ENE of Bagacay, Philippines",earthquake,,22,0.34,,reviewed,iscgem,iscgem
1943-04-11T14:46:00.310Z,36.301,141.662,15,7.13,mw,,,,,iscgem,iscgem899802,2022-04-26T19:10:36.698Z,"96 km ESE of Takahagi, Japan",earthquake,,3.7,0.36,,reviewed,iscgem,iscgem
1943-02-22T09:20:48.560Z,17.397,-101.37,20,7.4,mw,,,,,iscgem,iscgem899723,2022-04-26T19:09:49.091Z,"18 km SSW of Palos Blancos, Mexico",earthquake,,3.6,0.3,,reviewed,iscgem,iscgem
1942-10-20T23:21:53.660Z,7.95,122.47,35,7.27,mw,,,,,iscgem,iscgem900504,2022-04-26T19:21:19.215Z,"12 km SSW of Kipit, Philippines",earthquake,,14.7,0.27,,reviewed,iscgem,iscgem
1942-08-24T22:50:31.200Z,-15.041,-75.025,30,8.1,mw,,,,,iscgem,iscgem900444,2022-04-26T19:20:18.139Z,"21 km NNE of Minas de Marcona, Peru",earthquake,,8,0.3,,reviewed,iscgem,iscgem
1942-08-06T23:37:02.910Z,13.863,-91.162,35,7.7,mw,,,,,iscgem,iscgem900408,2022-04-26T19:19:57.103Z,"26 km SSW of La Gomera, Guatemala",earthquake,,23.5,0.3,,reviewed,iscgem,iscgem
1942-06-14T03:09:53.010Z,14.628,147.841,15,7,mw,,,,,iscgem,iscgem900329,2022-04-26T19:18:35.316Z,"233 km ESE of Saipan, Northern Mariana Islands",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1942-05-14T02:13:27.010Z,-0.014,-79.982,20,7.8,mw,,,,,iscgem,iscgem900274,2022-04-26T19:17:33.976Z,"12 km SE of Pedernales, Ecuador",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1942-03-21T23:20:46.940Z,29.164,130.834,25,7.02,mw,,,,,iscgem,iscgem900233,2022-04-26T19:17:09.242Z,"122 km SSE of Koshima, Japan",earthquake,,4.9,0.45,,reviewed,iscgem,iscgem
1942-01-27T13:29:11.220Z,-4.138,135.102,17.5,7.06,mw,,,,,iscgem,iscgem900176,2022-04-26T19:16:37.442Z,"96 km SSW of Nabire, Indonesia",earthquake,,10.2,0.24,,reviewed,iscgem,iscgem
1941-12-05T20:47:03.200Z,8.329,-83.694,20,7.47,mw,,,,,iscgem,iscgem901107,2022-04-26T19:32:18.253Z,"70 km WSW of Golfito, Costa Rica",earthquake,,9.8,0.26,,reviewed,iscgem,iscgem
1941-11-18T16:46:32.400Z,32.129,131.944,35,8.02,mw,,,,,iscgem,iscgem901083,2022-04-26T19:31:42.432Z,"41 km E of Takanabe, Japan",earthquake,,7.8,0.58,,reviewed,iscgem,iscgem
1941-11-08T23:37:28.840Z,0.731,122.835,35,7.43,mw,,,,,iscgem,iscgem901068,2022-04-26T19:31:29.625Z,"33 km NW of Gorontalo, Indonesia",earthquake,,25,0.23,,reviewed,iscgem,iscgem
1941-05-17T02:24:58.560Z,-10.837,166.279,35,7.39,mw,,,,,iscgem,iscgem900815,2022-04-26T19:27:04.862Z,"54 km ESE of Lata, Solomon Islands",earthquake,,5.4,0.2,,reviewed,iscgem,iscgem
1941-04-15T19:09:56.680Z,18.68,-102.989,30,7.6,mw,,,,,iscgem,iscgem900764,2022-04-26T19:25:52.810Z,"21 km ESE of Coalcomán de Vázquez Pallares, Mexico",earthquake,,4.5,0.4,,reviewed,iscgem,iscgem
1941-01-13T16:27:44.490Z,-4.251,151.94,15,7.19,mw,,,,,iscgem,iscgem900622,2022-04-26T19:23:39.823Z,"New Britain region, Papua New Guinea",earthquake,,30.1,0.24,,reviewed,iscgem,iscgem
1940-12-28T16:37:44.790Z,18.204,147.462,15,7.7,mw,,,,,iscgem,iscgem901750,2022-04-26T19:40:53.783Z,"Mariana Islands region",earthquake,,5.1,0.2,,reviewed,iscgem,iscgem
1940-10-04T07:55:00.750Z,-19.978,-70.425,35,7.21,mw,,,,,iscgem,iscgem901628,2022-04-26T19:38:12.470Z,"Near the coast of Tarapaca, Chile",earthquake,,6.2,0.22,,reviewed,iscgem,iscgem
1940-08-01T15:08:24.920Z,44.561,139.678,15,7.5,mw,,,,,iscgem,iscgem901515,2022-04-26T19:36:20.303Z,"137 km WSW of Rishiri Town, Japan",earthquake,,3.6,0.3,,reviewed,iscgem,iscgem
1940-05-24T16:33:59.340Z,-11.217,-77.438,45,8.2,mw,,,,,iscgem,iscgem901374,2022-04-26T19:35:14.769Z,"21 km SE of Huacho, Peru",earthquake,,6,0.4,,reviewed,iscgem,iscgem
1940-04-16T06:43:10.490Z,52.849,173.551,30,7.05,mw,,,,,iscgem,iscgem901283,2022-04-26T19:34:28.858Z,"24 km E of Attu Station, Alaska",earthquake,,11.7,0.39,,reviewed,iscgem,iscgem
1940-04-16T06:07:47.770Z,52.224,173.778,30,7.04,mw,,,,,iscgem,iscgem901282,2022-04-26T19:34:27.781Z,"80 km SSE of Attu Station, Alaska",earthquake,,9.3,0.33,,reviewed,iscgem,iscgem
1940-01-17T01:14:56.420Z,17.139,148.059,15,7.5,mw,,,,,iscgem,iscgem901160,2022-04-26T19:33:21.961Z,"Mariana Islands region",earthquake,,3.6,0.2,,reviewed,iscgem,iscgem
1939-12-21T21:00:45.010Z,-0.018,122.793,150,8.1,mw,,,,,iscgem,iscgem902275,2022-04-25T20:51:06.181Z,"68 km SSW of Gorontalo, Indonesia",earthquake,,33.6,0.4,,reviewed,iscgem,iscgem
1939-12-21T20:54:52.930Z,9.99,-84.412,25,7.59,mw,,,,,iscgem,iscgem902274,2022-04-25T20:51:00.330Z,"4 km WNW of Atenas, Costa Rica",earthquake,,32.4,0.53,,reviewed,iscgem,iscgem
1939-10-10T18:31:59.240Z,38.513,143.07,20,7.41,mw,,,,,iscgem,iscgem902187,2022-04-25T20:49:58.178Z,"off the east coast of Honshu, Japan",earthquake,,13.3,0.34,,reviewed,iscgem,iscgem
1939-09-08T12:04:47.580Z,50.999,174.959,15,7.24,mw,,,,,iscgem,iscgem902140,2022-04-25T20:49:28.147Z,"238 km SSE of Attu Station, Alaska",earthquake,,3.6,0.27,,reviewed,iscgem,iscgem
1939-05-02T13:14:54.020Z,29.241,-113.513,10,7.19,mw,,,,,iscgem,iscgem901929,2022-05-09T22:49:07.501Z,"92 km NNE of San Luis, Mexico",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1939-05-01T05:58:29.860Z,39.93,139.637,10,7.19,mw,,,,,iscgem,iscgem901919,2022-04-25T20:45:30.835Z,"28 km W of Tenn?, Japan",earthquake,,4,0.51,,reviewed,iscgem,iscgem
1939-04-30T02:55:30.650Z,-9.881,159.829,15,7.83,mw,,,,,iscgem,iscgem901916,2022-04-25T20:45:29.195Z,"23 km SSE of Malango, Solomon Islands",earthquake,,12.6,0.3,,reviewed,iscgem,iscgem
1939-04-21T04:29:07.220Z,47.643,139.637,530,7,mw,,,,,iscgem,iscgem901907,2022-04-25T20:45:21.493Z,"155 km SSW of Sovetskaya Gavan’, Russia",earthquake,,5.5,0.2,,reviewed,iscgem,iscgem
1939-04-05T16:42:43.990Z,-19.924,169.055,30,7.06,mw,,,,,iscgem,iscgem901890,2022-04-25T20:45:04.696Z,"48 km SSW of Isangel, Vanuatu",earthquake,,12.3,0.37,,reviewed,iscgem,iscgem
1939-01-30T02:18:30.410Z,-7.086,155.388,35,7.82,mw,,,,,iscgem,iscgem901797,2022-04-25T20:42:55.192Z,"85 km S of Panguna, Papua New Guinea",earthquake,,29,0.23,,reviewed,iscgem,iscgem
1938-11-30T02:29:51.350Z,37.036,142.002,30,7.04,mw,,,,,iscgem,iscgem902835,2022-04-25T21:02:59.893Z,"99 km E of Iwaki, Japan",earthquake,,13.3,0.2,,reviewed,iscgem,iscgem
1938-11-13T22:31:31.120Z,36.482,143.02,35,7.11,mw,,,,,iscgem,iscgem902790,2022-04-25T21:01:48.483Z,"200 km ESE of Iwaki, Japan",earthquake,,19,0.44,,reviewed,iscgem,iscgem
1938-11-10T20:18:49.000Z,55.178,-158.181,35,8.23,mw,,,,,official,official19381110201849000_35,2022-04-25T21:01:10.765Z,"Alaska Peninsula",earthquake,,,,,reviewed,iscgem,official
1938-11-06T21:38:47.220Z,37.009,142.485,25,7.6,mw,,,,,iscgem,iscgem902752,2022-04-25T21:00:39.900Z,"141 km ESE of Namie, Japan",earthquake,,12.7,0.3,,reviewed,iscgem,iscgem
1938-11-06T08:53:55.300Z,37.382,142.305,30,7.7,mw,,,,,iscgem,iscgem902745,2022-04-25T21:00:35.008Z,"116 km E of Namie, Japan",earthquake,,12.7,0.3,,reviewed,iscgem,iscgem
1938-11-05T10:50:18.100Z,37.147,142.241,35,7.7,mw,,,,,iscgem,iscgem902741,2022-04-25T21:00:28.483Z,"116 km ESE of Namie, Japan",earthquake,,13.3,0.3,,reviewed,iscgem,iscgem
1938-11-05T08:43:24.230Z,36.971,142.065,35,7.8,mw,,,,,iscgem,iscgem902740,2022-04-25T21:00:27.142Z,"105 km E of Iwaki, Japan",earthquake,,3.8,0.3,,reviewed,iscgem,iscgem
1938-10-20T02:19:30.190Z,-8.996,122.726,66,7.16,mw,,,,,iscgem,iscgem902719,2022-04-25T20:26:27.446Z,"70 km SE of Maumere, Indonesia",earthquake,,7.3,0.36,,reviewed,iscgem,iscgem
1938-10-10T20:48:07.010Z,2.4,126.514,15,7.22,mw,,,,,iscgem,iscgem902710,2022-04-25T20:59:38.179Z,"182 km WNW of Tobelo, Indonesia",earthquake,,18,0.2,,reviewed,iscgem,iscgem
1938-06-16T02:15:18.540Z,27.659,129.476,20,7.6,mw,,,,,iscgem,iscgem902539,2022-04-25T20:55:17.139Z,"78 km S of Naze, Japan",earthquake,,8.8,0.53,,reviewed,iscgem,iscgem
1938-06-10T09:53:43.600Z,25.125,125.308,20,7.66,mw,,,,,iscgem,iscgem902525,2022-04-25T20:55:04.419Z,"35 km N of Hirara, Japan",earthquake,,4.6,0.34,,reviewed,iscgem,iscgem
1938-06-09T19:15:10.320Z,-3.146,126.75,15,7.08,mw,,,,,iscgem,iscgem902524,2022-04-25T20:55:02.859Z,"170 km WNW of Ambon, Indonesia",earthquake,,8.9,0.2,,reviewed,iscgem,iscgem
1938-05-30T14:29:52.920Z,-19.99,168.78,35,7.03,mw,,,,,iscgem,iscgem902508,2022-04-25T20:54:54.785Z,"72 km SW of Isangel, Vanuatu",earthquake,,12.3,0.39,,reviewed,iscgem,iscgem
1938-05-23T07:18:30.500Z,36.534,141.459,15,7.7,mw,,,,,iscgem,iscgem902498,2022-04-25T20:54:40.083Z,"69 km ESE of Kitaibaraki, Japan",earthquake,,7.7,0.3,,reviewed,iscgem,iscgem
1938-05-12T15:39:06.260Z,-6.222,147.561,35,7.55,mw,,,,,iscgem,iscgem902481,2022-04-25T20:54:09.265Z,"48 km NW of Finschhafen, Papua New Guinea",earthquake,,25.3,0.26,,reviewed,iscgem,iscgem
1938-02-01T19:04:22.000Z,-5.045,131.614,25,8.5,mw,,,,,official,official19380201190422_30,2022-04-25T20:52:42.236Z,"141 km WNW of Tual, Indonesia",earthquake,,,,,automatic,iscgem,official
1937-12-23T13:18:03.460Z,16.656,-98.338,25,7.4,mw,,,,,iscgem,iscgem903401,2022-04-25T21:19:03.992Z,"3 km W of Huixtepec, Mexico",earthquake,,9.3,0.3,,reviewed,iscgem,iscgem
1937-06-21T15:13:05.170Z,-8.276,-79.628,30,7.11,mw,,,,,iscgem,iscgem903121,2022-04-25T21:07:53.763Z,"55 km SW of Santiago de Cao, Peru",earthquake,,2.8,0.2,,reviewed,iscgem,iscgem
1937-04-16T03:01:38.090Z,-20.596,-177.315,330,7.3,mw,,,,,iscgem,iscgem903042,2022-04-25T21:07:32.394Z,"227 km WNW of Haveluloto, Tonga",earthquake,,33.7,0.4,,reviewed,iscgem,iscgem
1937-02-21T07:02:42.240Z,44.447,149.733,30,7.44,mw,,,,,iscgem,iscgem902955,2022-04-25T21:06:05.836Z,"170 km ESE of Kuril’sk, Russia",earthquake,,9,0.26,,reviewed,iscgem,iscgem
1937-01-25T06:34:05.570Z,-10.371,162.615,15,7.21,mw,,,,,iscgem,iscgem902922,2022-04-25T21:05:41.120Z,"76 km E of Kirakira, Solomon Islands",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1936-11-13T12:31:33.030Z,56.017,163.386,20,7.32,mw,,,,,iscgem,iscgem903937,2022-04-25T21:30:07.760Z,"61 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,7.6,0.33,,reviewed,iscgem,iscgem
1936-11-02T20:45:57.430Z,38.279,142.235,35,7.25,mw,,,,,iscgem,iscgem903917,2022-04-25T21:29:25.255Z,"83 km E of Ishinomaki, Japan",earthquake,,17.4,0.33,,reviewed,iscgem,iscgem
1936-06-30T15:06:41.460Z,51.197,160.811,15,7.46,mw,,,,,iscgem,iscgem903716,2022-04-25T21:24:29.582Z,"253 km SE of Vilyuchinsk, Russia",earthquake,,4.5,0.32,,reviewed,iscgem,iscgem
1936-04-19T05:07:17.010Z,-7.656,156.508,20,7.27,mw,,,,,iscgem,iscgem903573,2022-04-25T21:21:45.998Z,"61 km NW of Gizo, Solomon Islands",earthquake,,19.2,0.35,,reviewed,iscgem,iscgem
1936-04-01T02:09:27.540Z,4.264,126.379,35,7.75,mw,,,,,iscgem,iscgem903538,2022-04-25T21:21:22.654Z,"161 km SE of Sarangani, Philippines",earthquake,,6.7,0.32,,reviewed,iscgem,iscgem
1936-02-15T12:46:58.740Z,-4.374,133.32,15,7.13,mw,,,,,iscgem,iscgem903478,2022-04-25T21:20:18.928Z,"152 km NNE of Tual, Indonesia",earthquake,,6,0.26,,reviewed,iscgem,iscgem
1935-12-15T07:07:54.140Z,-10.367,161.411,35,7.6,mw,,,,,iscgem,iscgem904697,2022-04-25T21:39:49.977Z,"56 km W of Kirakira, Solomon Islands",earthquake,,30.8,0.35,,reviewed,iscgem,iscgem
1935-12-14T22:05:26.220Z,14.688,-92.438,35,7.31,mw,,,,,iscgem,iscgem904696,2022-05-09T22:49:03.745Z,"4 km SSW of Puerto Madero, Mexico",earthquake,,16.6,0.31,,reviewed,iscgem,iscgem
